NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
392.5,480460,1396879,215212,697517,357966
393.5,481732,1409990,215244,702322,362100
394.5,483034,1422241,215641,706972,365870
395.5,484356,1433556,216406,711439,369251
396.5,485688,1443861,217540,715696,372220
397.5,487021,1453083,219050,719718,374753
398.5,488345,1461152,220940,723479,376828
399.5,489653,1468004,223218,726958,378421
400.5,490936,1473574,225890,730134,379513
401.5,492187,1477806,228967,732986,380083
402.5,493396,1480645,232457,735499,380111
403.5,494558,1482045,236372,737658,379583
404.5,495665,1481965,240724,739451,378481
405.5,496710,1480369,245526,740868,376793
406.5,497689,1477229,250792,741903,374508
407.5,498594,1472526,256536,742552,371616
408.5,499420,1466245,262775,742814,368110
409.5,500163,1458383,269524,742690,363988
410.5,500818,1448942,276800,742186,359246
411.5,501380,1437933,284620,741311,353887
412.5,501845,1425375,293002,740074,347914
413.5,502210,1411297,301962,738490,341334
414.5,502472,1395733,311519,736575,334157
415.5,502627,1378726,321689,734348,326396
416.5,502673,1360328,332488,731830,318066
417.5,502609,1340595,343932,729045,309187
418.5,502431,1319591,356034,726019,299780
419.5,502138,1297387,368807,722777,289872
420.5,501730,1274058,382260,719349,279490
421.5,501205,1249686,396401,715764,268670
422.5,500561,1224353,411235,712050,257446
423.5,499800,1198149,426763,708237,245862
424.5,498920,1171165,442981,704355,233963
425.5,497921,1143493,459882,700432,221803
426.5,496804,1115228,477452,696495,209441
427.5,495570,1086465,495672,692569,196948
428.5,494218,1057298,514518,688678,184403
429.5,492750,1027822,533958,684843,171902
430.5,491166,998129,553950,681082,159556
431.5,489469,968309,574447,677408,147505
432.5,487659,938451,595393,673834,135914
433.5,485738,908638,616721,670366,124993
434.5,483707,878951,638358,667005,114993
435.5,481569,849468,660218,663752,106218
436.5,479325,820261,682209,660598,99011
437.5,476978,791398,704225,657533,93720
438.5,474529,762940,726155,654541,90630
439.5,471982,734947,747876,651602,89887
440.5,469338,707470,769258,648689,91432
441.5,466601,680557,790163,645774,95010
442.5,463772,654250,810447,642823,100239
443.5,460855,628585,829958,639800,106698
444.5,457853,603595,848543,636664,113988
445.5,454769,579305,866045,633373,121764
446.5,451605,555737,882305,629883,129742
447.5,448365,532910,897168,626148,137691
448.5,445052,510835,910480,622123,145424
449.5,441670,489522,922093,617762,152791
450.5,438221,468976,931866,613021,159669
451.5,434710,449197,939669,607858,165958
452.5,431140,430183,945383,602235,171574
453.5,427514,411930,948906,596117,176452
454.5,423837,394430,950148,589472,180538
455.5,420112,377673,949041,582275,183792
456.5,416342,361646,945536,574508,186184
457.5,412533,346335,939603,566157,187698
458.5,408687,331724,931239,557217,188326
459.5,404808,317797,920460,547688,188071
460.5,400901,304533,907307,537580,186945
461.5,396970,291915,891843,526909,184970
462.5,393018,279923,874157,515699,182178
463.5,389049,268535,854356,503980,178609
464.5,385068,257730,832570,491789,174310
465.5,381079,247488,808946,479171,169337
466.5,377086,237788,783651,466175,163752
467.5,373092,228608,756862,452854,157622
468.5,369101,219928,728770,439267,151022
469.5,365119,211727,699577,425474,144027
470.5,361148,203984,669488,411540,136721
471.5,357192,196680,638713,397528,129188
472.5,353255,189796,607461,383504,121514
473.5,349341,183313,575939,369531,113790
474.5,345454,177212,544349,355672,106106
475.5,341597,171477,512884,341986,98556
476.5,337774,166091,481729,328531,91234
477.5,333988,161036,451053,315359,84237
478.5,330243,156299,421015,302519,77664
479.5,326542,151863,391757,290054,71614
480.5,322887,147716,363403,278002,66185
481.5,319282,143843,336063,266396,61468
482.5,315731,140232,309828,255263,57541
483.5,312235,136870,284773,244626,54458
484.5,308797,133747,260953,234499,52235
485.5,305420,130852,238411,224894,50845
486.5,302107,128174,217170,215817,50215
487.5,298860,125703,197243,207269,50237
488.5,295680,123432,178625,199246,50781
489.5,292571,121351,161303,191742,51717
490.5,289533,119452,145251,184745,52921
491.5,286570,117728,130433,178244,54287
492.5,283681,116172,116808,172221,55731
493.5,280870,114778,104326,166658,57186
494.5,278137,113539,92934,161537,58603
495.5,275484,112450,82572,156836,59948
496.5,272912,111506,73182,152533,61198
497.5,270422,110701,64700,148608,62338
498.5,268016,110031,57064,145037,63362
499.5,265692,109492,50212,141799,64267
500.5,263454,109080,44083,138872,65055
501.5,261300,108791,38618,136236,65731
502.5,259233,108621,33758,133870,66302
503.5,257251,108568,29449,131756,66775
504.5,255356,108628,25640,129874,67159
505.5,253547,108799,22281,128209,67462
506.5,251825,109077,19327,126743,67695
507.5,250190,109460,16735,125462,67866
508.5,248641,109947,14468,124352,67983
509.5,247179,110533,12488,123400,68054
510.5,245803,111217,10763,122594,68088
511.5,244513,111997,9263,121924,68092
512.5,243308,112871,7962,121380,68072
513.5,242189,113835,6836,120953,68034
514.5,241153,114889,5862,120635,67983
515.5,240202,116029,5022,120418,67926
516.5,239333,117253,4299,120295,67866
517.5,238547,118559,3677,120261,67807
518.5,237842,119944,3142,120309,67752
