NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
147.5,4283070,981362,1981741,2415391,977473
148.5,4160573,924007,1958664,2347748,954355
149.5,4042402,875036,1936880,2284773,930739
150.5,3928427,834045,1916674,2226382,906594
151.5,3818498,800669,1898409,2172525,881888
152.5,3712456,774599,1882502,2123185,856582
153.5,3610138,755589,1869403,2078377,830635
154.5,3511390,743474,1859576,2038147,804001
155.5,3416063,738172,1853484,2002573,776626
156.5,3324026,739693,1851576,1971765,748449
157.5,3235161,748148,1854275,1945861,719398
158.5,3149369,763748,1861975,1925031,689391
159.5,3066567,786812,1875027,1909468,658334
160.5,2986689,817762,1893739,1899397,626122
161.5,2909682,857124,1918370,1895059,592637
162.5,2835510,905520,1949120,1896716,557756
163.5,2764142,963653,1986122,1904639,521351
164.5,2695560,1032293,2029437,1919097,483303
165.5,2629748,1112244,2079037,1940343,443520
166.5,2566694,1204311,2134795,1968600,401969
167.5,2506388,1309245,2196470,2004034,358730
168.5,2448815,1427686,2263694,2046732,314102
169.5,2393960,1560090,2335950,2096667,268810
170.5,2341800,1706642,2412571,2153671,224446
171.5,2292306,1867170,2492721,2217399,184424
172.5,2245443,2041053,2575392,2287296,155664
173.5,2201166,2227136,2659412,2362572,148610
174.5,2159422,2423665,2743449,2442179,168848
175.5,2120149,2628239,2826030,2524806,210231
176.5,2083274,2837804,2905579,2608885,263533
177.5,2048717,3048693,2980444,2692618,322553
178.5,2016389,3256705,3048957,2774017,383532
179.5,1986193,3457247,3109480,2850973,443892
180.5,1958021,3645511,3160473,2921335,501596
181.5,1931762,3816697,3200548,2983002,554899
182.5,1907295,3966248,3228530,3034024,602272
183.5,1884493,4090092,3243508,3072698,642404
184.5,1863226,4184869,3244878,3097658,674231
185.5,1843357,4248109,3232363,3107943,696974
186.5,1824745,4278367,3206033,3103048,710169
187.5,1807248,4275285,3166293,3082942,713679
188.5,1790719,4239586,3113867,3048057,707692
